Recipe Title,Has meat,Meat types,Meat quantity (kg),Carbon footprint,Rating,Website,Servings
Choc-honeycomb Ice-cream Cake Recipe - Taste.com.au,False,[],0,0.0,4.5,taste,Ingredients (serves 20)
"
	Mona's Fresh Strawberry Pie Recipe - Allrecipes.com
",False,[],0,0.0,0.0,allrecipes,1 9-inch pie
Crispy Oven-Fried Catfish Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,Makes 4 servings
"
	Pastini Soup Recipe - Allrecipes.com
",False,[],0,0.0,3.0,allrecipes,4 servings
"
	Pecan Turtle Bars Recipe - Allrecipes.com
",False,[],0,0.0,4.0,allrecipes,48 bars
"
	Grilled Marinated Salmon Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,4 servings
Pumpkin Flan Recipe : Ellie Krieger : Recipes : Food Network,True,"['egg', 'egg']","[0.012, 0.012]",0.1152,4,food network,8 servings (1 serving equals 1 flan)		
"









Buffalo Meat Loaf Recipe
 at Epicurious.com",True,['egg'],[0.006],0.0288,4.4,epicurious, Serves 6
Smoked Salmon Mousse in Cucumber Boats Recipe : Robert Irvine : Recipes : Food Network,True,['cheese'],[0.22679594035266767],3.0617451947610137,4,food network,approximately 8 appetizers		
"
	Darn Good Chili Recipe - Allrecipes.com
",True,['beef'],[0.4535147392290249],12.244897959183673,4.6,allrecipes,6 servings
"
	Southern Peach Cobbler Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,4 servings
Biscuits with Sausage Gravy Recipe | MyRecipes.com,True,"['pork', 'turkey', 'chicken']","[0.6236888359698362, 0.6236888359698362, 0.6236888359698362]",18.6482961954981,,myrecipes,8 Servings
"
	Steak Fajitas Recipe - Allrecipes.com
",True,['beef'],[0.4535147392290249],12.244897959183673,3.4,allrecipes,4 servings
Microwave squash Recipe :   : Recipes : Food Network,False,[],0,0.0,5,food network,2 servings		
Parsnip Puree Recipe : Tyler Florence : Recipes : Food Network,False,[],0,0.0,4,food network,4 to 6 servings		
"
	Romanov Piroshki Recipe - Allrecipes.com
",True,"['beef', 'egg']","[0.6802721088435374, 0.006]",18.39614693877551,3.3,allrecipes,15 servings
"
	Hot Spiked Cider Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,6 servings
Lentil Soup Recipe :   : Recipes : Food Network,True,['chicken'],[0],0.0,4,food network,6 servings		
"
	Angie's Perfect Dinner Rolls Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.6,allrecipes,36 rolls
"
	Chocolate Banana Bread Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,4.7,allrecipes,2 - 9x5 inch loaves
"
	Turkey Tenderloins Recipe - Allrecipes.com
",True,['turkey'],[0.4535147392290249],4.9433106575963714,4.1,allrecipes,4 servings
Baked Asparagus Recipe :   : Recipes : Food Network,False,[],0,0.0,5,food network,8 servings		
"
	Three Bean Salad Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,16 servings
"Epicurean Cowboy Spice Rubbed, Cedar Planked, Salmon Tacos Recipe :   : Recipes : Food Network",True,['cheese'],[0.4535147392290249],6.122448979591836,5,food network,"24 tacos, 8 servings		"
"
	Homemade Mac and Cheese Recipe - Allrecipes.com
",True,"['cheese', 'cheese']","[0, 0]",0.0,4.0,allrecipes,4 servings
"
	Pico De Gallo Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,4 servings
"
	Buckeye Balls Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,3 dozen
"
	Vidalia Onion Pie Recipe - Allrecipes.com
",True,"['egg', 'cheese', 'cheese']","[0.024, 0, 0]",0.1152,4.7,allrecipes,2 - 9 inch pies
"
	Mom's Best  Peanut Brittle Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,1 pound
"
	Cabbage Roll Casserole Recipe - Allrecipes.com
",True,"['beef', 'beef']","[0.9070294784580498, 0.45359188070533535]",36.7367766974114,4.2,allrecipes,12 servings
"
	Million Dollar Fudge Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,2 9x9 inch pans
Zabaglione Recipe : Tyler Florence : Recipes : Food Network,True,['egg'],[0.024],0.1152,3,food network,4 servings		
"
	Self-Rising Biscuits  Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,14 biscuits
Summer Fruit Soup Recipe : Emeril Lagasse : Recipes : Food Network,False,[],0,0.0,5,food network,8 servings		
"
	The Best Bean and Ham Soup Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.6,allrecipes,12 servings
"
	Chocolate Chip Banana Bread I Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.5,allrecipes,1 - 10 inch tupe pan
"
	Patti's Mussels a la Mariniere Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,6 servings
"
	Gorditas Recipe - Allrecipes.com
",False,[],0,0.0,4.0,allrecipes,6 servings
"
	French Onion Soup I Recipe - Allrecipes.com
",True,"['beef', 'cheese']","[0.35436865680104324, 0.22679594035266767]",12.629698928389182,4.4,allrecipes,4 servings
"
	Angel Food Candy Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,1.5 pounds
"









Thyme-Roasted Sweet Potatoes Recipe
 at Epicurious.com",False,[],0,0.0,4.95,epicurious, Makes 6 to 8 servings
"
	Pumpkin Apple Streusel Muffins Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.7,allrecipes,18 muffins
"Roast Turkey with Wild Rice, Sausage, and Apple Stuffing Recipe : Food Network Kitchens : Recipes : Food Network",True,"['turkey', 'turkey']","[0.22675736961451246, 8.616780045351474]",96.39455782312926,5,food network,8 servings of 2/3 cup stuffing and 4 ounces skinless turkey		
Fried Chicken Recipe : Tyler Florence : Recipes : Food Network,True,['chicken'],[8.16326530612245],56.3265306122449,4,food network,4 servings		
"









Spaghetti with Marinara Sauce Recipe
 at Epicurious.com",True,['egg'],[0.039],0.1872,2.2,epicurious, Makes 4 main-course servings
"
	Spicy Black Bean Cakes Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.2,allrecipes,8 patties
"
	The Best Stuffed Mushrooms Recipe - Allrecipes.com
",True,"['cheese', 'cheese', 'cheese']","[0.2409706866247094, 0, 0]",3.2531042694335772,4.7,allrecipes,6 servings
Baked Mini Spring Rolls Recipe - Taste.com.au,False,[],0,0.0,4,taste,Ingredients 
"









Fresh Pasta Recipe
 at Epicurious.com",True,['egg'],[0.012],0.0576,5.0,epicurious, Makes 8 fresh pasta rectangles
"









Bunuelos with Anise Syrup Recipe
 at Epicurious.com",True,['egg'],[0.006],0.0288,5.0,epicurious, Makes 16
"
	Peppermint Patties Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,8 dozen
"
	Ham and Wild Rice Quiche Recipe - Allrecipes.com
",True,"['egg', 'cheese']","[0.018000000000000002, 0]",0.0864,4.6,allrecipes,6 servings
"









Winter Wheat Soup Recipe
 at Epicurious.com",False,[],0,0.0,4.3,epicurious, Makes 13 cups (3.2 liters); 6 main-course servings
"
	Juicy Pork Chops Recipe - Allrecipes.com
",True,['pork'],[0.9070294784580498],10.975056689342402,4.3,allrecipes,4 servings
"
	Paul's Pumpkin Bars Recipe - Allrecipes.com
",True,"['egg', 'cheese']","[0.024, 0.11339797017633384]",1.6460725973805068,4.7,allrecipes,2 dozen
"









Grilled Chicken Salad with Tomatoes, Spinach, and Feta Recipe
 at Epicurious.com",True,"['cheese', 'chicken']","[0.3260191642569598, 0]",4.4012587174689575,5.0,epicurious, Makes 4 servings
Spaghetti with Olives and Tomato Sauce Recipe : Giada De Laurentiis : Recipes : Food Network,False,[],0,0.0,5,food network,4 servings		
"
	Yummy Lemon Bread Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.3,allrecipes,1 loaf
"
	Onion Rice Pilaf Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.1,allrecipes,4 servings
Kicked Up Mac and Cheese Recipe : Emeril Lagasse : Recipes : Food Network,True,"['egg', 'cheese', 'cheese']","[0.012, 0, 0]",0.0576,3,food network,4 to 6 servings		
"
	Peanut Butter Balls V Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,100 balls
Roast Turkey with Stuffing and Gravy Recipe :   : Recipes : Food Network,True,"['turkey', 'egg']","[8.616780045351474, 0.012]",93.98050249433106,5,food network,6 to 8 servings		
Grilled Octopus Salad (Insalata di Polipo) Recipe :   : Recipes : Food Network,False,[],0,0.0,4,food network,4 servings		
"
	Chewy Chocolate Chip Oatmeal Cookies Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.6,allrecipes,3 1/2 dozen
Lemon Rosemary Marinated Grilled Halibut Recipe :   : Recipes : Food Network,True,['beef'],[0.17009695526450075],4.59261779214152,5,food network,4 servings		
"









Polenta Pie with Cheese and Tomato Sauce Recipe
 at Epicurious.com",True,"['egg', 'egg']","[0.312, 0.012]",1.5552,4.85,epicurious, Makes 4 to 6 servings
Cheesy Potatoes and Onions Recipe | MyRecipes.com,True,"['cheese', 'cheese']","[0.19844644780858423, 0.1417474627204173]",4.59261779214152,,myrecipes,Makes 10 to 12 servings
"
	Upside Down Turkey Recipe - Allrecipes.com
",True,['turkey'],[5.895691609977324],64.26303854875283,4.7,allrecipes,18 servings
"
	Stuffed Flounder Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,8 servings
"
	Caramel Latte Cake  Recipe from Betty Crocker
",True,['egg'],[0.018000000000000002],0.0864,,betty crocker,16 servings
"
	Incredibly Delicious Italian Cream Cake Recipe - Allrecipes.com
",True,"['egg', 'cheese']","[0.03, 0.22679594035266767]",3.205745194761014,4.6,allrecipes,1 - 3 layer 9 inch round cake
"









Gnocchi Recipe
 at Epicurious.com",True,"['egg', 'cheese', 'egg']","[0.006, 0.0015, 0.0015]",0.056249999999999994,4.5,epicurious, Makes 3 generous or 4 slightly smaller main-course or 6 generous first-course servings
"
	Awesome Carrot Muffins Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,3.7,allrecipes,18 muffins
"
	Onion Pan-Fried Pork Chops Recipe - Allrecipes.com
",True,['pork'],[0],0.0,4.5,allrecipes,2 servings
"
	Slow Cooker Stuffing Recipe - Allrecipes.com
",True,"['chicken', 'egg']","[0, 0.012]",0.0576,4.5,allrecipes,16 servings
Corn Fritters Recipe : Paula Deen : Recipes : Food Network,True,['egg'],[0.012],0.0576,5,food network,2 dozen		
Mexican Crock-Pot Chicken Recipe | MyRecipes.com,True,"['chicken', 'chicken', 'cheese']","[0, 1.1337868480725624, 0.11339797017633384]",9.354001849081188,,myrecipes,6 Servings
"
	JIF® Irresistible Peanut Butter Cookies Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.5,allrecipes,2 dozen
Roast Pork Loin Recipe : Food Network Kitchens : Recipes : Food Network,True,"['pork', 'chicken']","[1.3605442176870748, 0]",16.462585034013603,4,food network,4 to 6 servings		
Shrimp Piri Piri Recipe : Aida Mollenkamp : Recipes : Food Network,False,[],0,0.0,5,food network,2 to 4 servings		
"
	Key Lime Yogurt Pie  Recipe from Betty Crocker
",True,['cheese'],[0.3401939105290015],4.59261779214152,,betty crocker,8 servings
"
	Black Glutinous Rice Porridge Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,8 servings
"
	Macaroni Salad Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,4.3,allrecipes,6 servings
"









Black Bean Chili with Butternut Squash Recipe
 at Epicurious.com",True,['cheese'],[0],0.0,4.25,epicurious, Makes 10 servings
"
	Iced Pumpkin Cookies Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.7,allrecipes,3 dozen
White Truffles Recipe : Ina Garten : Recipes : Food Network,False,[],0,0.0,4,food network,20 truffles		
"
	Smashed Cauliflower Recipe - Allrecipes.com
",True,"['chicken', 'cheese', 'cheese']","[0, 0, 0]",0.0,4.2,allrecipes,2 cups
Fresh Crab Springrolls Recipe : Emeril Lagasse : Recipes : Food Network,False,[],0,0.0,,food network,
"









Peach, Prosciutto, and Goat-Cheese Pizzas Recipe
 at Epicurious.com",True,['cheese'],[0.08504847763225037],1.14815444803538,4.45,epicurious, Makes 4 individual pizzas
"
	Cream Puffs Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,4.7,allrecipes,20 to 25 cream puffs
"
	Veggie Fajitas Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,5 servings
"









Crustless Quiche Recipe
 at Epicurious.com",True,"['cheese', 'egg']","[0.3118444179849181, 0.024]",4.325099642796394,4.9,epicurious, Makes 4 servings
"









Classic Sour Cherry Pie with Lattice Crust Recipe
 at Epicurious.com",False,[],0,0.0,4.75,epicurious, Makes 8 servings
Upside-Down Apple Praline Cake Recipe : Paula Deen : Recipes : Food Network,True,['egg'],[0.03],0.144,3,food network,8 to 10 servings		
Bangers And Mash Recipe - Taste.com.au,True,"['cheese', 'beef']","[0, 0]",0.0,4.5,taste,Ingredients (serves 4)
Salmon with Roasted Cherry Tomatoes Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,2 servings (serving size: 1 fillet and 1/2 cup tomato mixture)
Shrimp and Sausage Gumbo Recipe | MyRecipes.com,True,['chicken'],[0.9638827464988377],6.65079095084198,,myrecipes,11 cups
"
	Mango Sorbet Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,6 cups
"
	Gourmet White Pizza Recipe - Allrecipes.com
",True,"['cheese', 'chicken', 'cheese']","[0, 0, 0.1417474627204173]",1.9135907467256335,4.6,allrecipes,1 pizza
Butterscotch Bars Recipe | MyRecipes.com,True,['egg'],[0.012],0.0576,,myrecipes,16 servings (serving size: 1 bar)
"
	Luscious Slush Punch Recipe - Allrecipes.com
",False,[],0,0.0,4.9,allrecipes,50 (4 ounce) servings
"
	No Fail Pie Crust III Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.6,allrecipes,4 single 8 or 9 inch crusts
"
	Syracuse Salt Potatoes Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,8 servings
"
	Sensational Salmon Loaf Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.0,allrecipes,9 servings
"
	Rhubarb and Strawberry Pie Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.5,allrecipes,1 pie
Thin and Crispy Chocolate Chip Cookies Recipe :   : Recipes : Food Network,True,['egg'],[0.018000000000000002],0.0864,4,food network,36 cookies		
"
	Southern Fried Chicken Recipe - Allrecipes.com
",True,['chicken'],[1.8140589569160996],12.517006802721088,4.5,allrecipes,6 servings
Big Bob's Gibson's White Sauce Recipe : Paula Deen : Recipes : Food Network,False,[],0,0.0,5,food network,about 1 cup		
"









Beef Fajitas Recipe
 at Epicurious.com",True,['beef'],[0.9070294784580498],24.489795918367346,4.55,epicurious," Makes 12 fajitas, serving 6"
Fried Green Tomatoes Recipe | MyRecipes.com,True,['egg'],[0.018000000000000002],0.0864,,myrecipes,Makes 4 servings
"
	Uncle Dank's Gumbo Recipe - Allrecipes.com
",True,"['chicken', 'chicken']","[0.4535147392290249, 0]",3.129251700680272,4.5,allrecipes,10 servings
Butternut Squash Casserole with Pecan Streusel Recipe | MyRecipes.com,True,['egg'],[0.012],0.0576,,myrecipes,8 to 10 servings
"
	Easy Baked Spaghetti Recipe - Allrecipes.com
",True,"['beef', 'cheese']","[0.3401360544217687, 0]",9.183673469387754,4.2,allrecipes,6 servings
Shrimp and Oyster Po' Boy Recipe : Paula Deen : Recipes : Food Network,True,['egg'],[0.018000000000000002],0.0864,5,food network,1 large sandwich		
"









Curried Carrot Salad with Nonfat Yogurt Recipe
 at Epicurious.com",False,[],0,0.0,3.0,epicurious, Makes 4 to 6 servings
Thai Coconut Soup Recipe | MyRecipes.com,True,['chicken'],[0.9922322390429211],6.846402449396156,,myrecipes,Makes 4 servings
"
	Red Rooster Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,1 serving
"
	Chicken Pot Pie IX Recipe - Allrecipes.com
",True,"['chicken', 'chicken']","[0.4535147392290249, 0]",3.129251700680272,4.8,allrecipes,1 - 9 inch pie
Easy Peach Cobbler Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,10 servings
"
	Smoky Grilled Vegetables Recipe - Allrecipes.com
",True,['egg'],[0.009000000000000001],0.0432,4.4,allrecipes,4 servings
"Fresh Mozzarella, Tomato, and Basil Couscous Salad Recipe | MyRecipes.com",True,['cheese'],[0.10631059704031298],1.4351930600442253,,myrecipes,5 servings (serving size: 1 cup)
"
	Grilled Turkey Burgers with Cranberry Horseradish Dressing Recipe - Allrecipes.com
",True,"['egg', 'turkey']","[0.006, 0.6802721088435374]",7.443765986394558,4.7,allrecipes,8 burgers
Fresh Strawberry Pie Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,8 servings (serving size: 1 wedge and 1 tablespoon whipped topping)
Clam Chowder Recipe - Taste.com.au,True,['chicken'],[0],0.0,4,taste,Ingredients (serves 4)
"
	Aloo Phujia Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,4 to 6 servings
"
	Cedar Planked Salmon Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,6 servings
"
	Basboosa Recipe - Allrecipes.com
",False,[],0,0.0,4.1,allrecipes,12 dessert squares
Yeast Doughnuts Recipe : Alton Brown : Recipes : Food Network,True,['egg'],[0.012],0.0576,4,food network,20 to 25 doughnuts		
"
	Amber's Sesame Chicken Recipe - Allrecipes.com
",True,['chicken'],[0.3118444179849181],2.151726484095935,4.4,allrecipes,6 servings
"









Fruit Salad with Honey-Lime Dressing Recipe
 at Epicurious.com",False,[],0,0.0,4.55,epicurious, Makes 8 servings
That's Shallota Flavor Spaghetti Recipe :   : Recipes : Food Network,True,['egg'],[0.006],0.0288,4,food network,4 servings		
"
	Homemade Wonderful Bread Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,2 pound loaf
"
	Momma's Cornbread Dressing Recipe - Allrecipes.com
",True,"['egg', 'chicken', 'turkey']","[0.036000000000000004, 0.45359188070533535, 0]",3.302583976866814,4.5,allrecipes,12 to 18 servings
"
	A Different Carrot Raisin Salad Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,6 servings
"
	Asparagus Cashew Rice Pilaf Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,8 servings
"
	Libby's® Pumpkin Cranberry Bread Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,4.8,allrecipes,2 - 9x5 inch loaves
"
	Butternut Squash Bake Recipe - Allrecipes.com
",True,['cheese'],[0.17009695526450075],2.29630889607076,4.5,allrecipes,6 servings
Tuna Mornay Recipe - Taste.com.au,True,"['cheese', 'tuna']","[0, 0]",0.0,5,taste,Ingredients (serves 4)
Wheat Berry Salad with Raisins and Pistachios Recipe | MyRecipes.com,True,['cheese'],[0.07087373136020865],0.9567953733628167,,myrecipes,6 servings (serving size: about 1/2 cup)
"
	Absolute Mexican Cornbread Recipe - Allrecipes.com
",True,"['egg', 'cheese', 'cheese']","[0.024, 0, 0]",0.1152,4.6,allrecipes,6 servings
"
	Baked Three Cheese Eggplant Recipe - Allrecipes.com
",True,"['egg', 'cheese', 'cheese', 'cheese']","[0.009000000000000001, 0, 0.021262119408062594, 0]",0.330238612008845,4.7,allrecipes,6 servings
Oven Roasted Garlic Recipe : Emeril Lagasse : Recipes : Food Network,True,['chicken'],[0],0.0,5,food network,about 1 cup roasted garlic cloves		
Steak Gaucho-Style with Argentinian Chimichurri Sauce Recipe :   : Recipes : Food Network,True,['beef'],[1.8140589569160996],48.97959183673469,5,food network,4 servings		
"
	Taco Soup IV Recipe - Allrecipes.com
",True,['beef'],[0.9070294784580498],24.489795918367346,4.5,allrecipes,8 servings
Sparkling Punch Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,Makes about 1 1/2 gal.
Arista alla Porchetta Recipe : Mario Batali : Recipes : Food Network,True,"['pork', 'pork', 'egg']","[2.0408163265306123, 0.9070294784580498, 0.018000000000000002]",35.75533424036281,5,food network,to 8 servings		
"
	Chocolate Crackle Cookies Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.1,allrecipes,3 dozen
