Recipe Title,Has meat,Meat types,Meat quantity (kg),Carbon footprint,Rating,Website,Servings
"
	Mom's Chicken Cacciatore Recipe - Allrecipes.com
",True,['chicken'],[2.2675736961451247],15.646258503401361,4.4,allrecipes,4 servings
"
	Cheese Ball  Recipe from Betty Crocker
",True,"['cheese', 'cheese', 'cheese']","[0.2834949254408346, 0.13466008958439643, 0.1417474627204173]",7.558683449566252,,betty crocker,16 servings
Chicken Cordon Bleu Burgers Recipe : Rachael Ray : Recipes : Food Network,True,"['chicken', 'beef', 'cheese']","[0.9070294784580498, 0, 0]",6.258503401360544,4,food network,4 (1/2-pound) chicken burgers		
Yogurt Marinated Grilled Chicken with Harissa Recipe : Alexandra Guarnaschelli : Recipes : Food Network,True,['chicken'],[0],0.0,5,food network,8 servings		
"
	Creamy Broccoli With Mustard Soup Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.1,allrecipes,6 to 7 cups
"
	Easy 'Charro' Beans Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,10 servings
"
	Asparagus Roll-Ups Recipe - Allrecipes.com
",True,"['cheese', 'cheese']","[0.2551454328967511, 0]",3.4444633441061403,4.3,allrecipes,16 roll-ups
"
	Italian Kale Recipe - Allrecipes.com
",False,[],0,0.0,4.1,allrecipes,4 side dish servings
"
	Aileen's Punch Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,30 servings
Ahi Tuna Recipe :   : Recipes : Food Network,True,['tuna'],[0],0.0,4,food network,4 servings		
"Tomato, Mozzarella, and Basil Salad Recipe : Ina Garten : Recipes : Food Network",False,[],0,0.0,5,food network,6 to 8 servings		
Herb Roasted Turkey Breast with Pan Gravy Recipe : Rachael Ray : Recipes : Food Network,True,['turkey'],[2.947845804988662],32.131519274376416,5,food network,8 servings		
"
	Bread Machine Spelt Bread Recipe - Allrecipes.com
",False,[],0,0.0,3.6,allrecipes,1 -1 1/2 pound loaf
"
	Stuffed Acorn Squash II Recipe - Allrecipes.com
",True,"['beef', 'pork', 'cheese']","[0.11337868480725623, 0.11337868480725623, 0.05669898508816692]",5.198542874653972,4.1,allrecipes,2 servings
"
	Eggplant Caviar Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,3.6,allrecipes,2 cups
"
	Slow Cooker Chili II Recipe - Allrecipes.com
",True,['beef'],[0.4535147392290249],12.244897959183673,4.3,allrecipes,8 servings
"
	Seafood Gumbo Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,8 servings
Mac and Cheese Recipe : Ina Garten : Recipes : Food Network,True,['cheese'],[0.45359188070533535],6.123490389522027,4,food network,6 to 8 servings		
"
	Baked Pork Chops I Recipe - Allrecipes.com
",True,"['pork', 'egg']","[0, 0.012]",0.0576,4.5,allrecipes,6 servings
Apple Cider Donut Recipe :   : Recipes : Food Network,True,['egg'],[0.006],0.0288,2,food network,10 min
"
	Sticky Toffee Pudding Cake Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.6,allrecipes,1 - 8 inch round cake
"
	Iced Lemon Shortbread Bars  Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,36 bars
"









Strawberry Rhubarb Compote with Matzo Streusel Topping Recipe
 at Epicurious.com",False,[],0,0.0,4.6,epicurious, Makes 8 servings
"
	Pumpkin Scones Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,2.9,allrecipes,10 to 12 scones
Pie Crust Recipe : Alton Brown : Recipes : Food Network,False,[],0,0.0,4,food network,1 (9-inch) piecrust		
"
	Lighter Chicken Egg Foo Young  Recipe - Allrecipes.com
",True,"['chicken', 'egg']","[0, 0.024]",0.1152,4.0,allrecipes,2 servings
"
	Marinated Scallops Wrapped in Bacon Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,24 pieces
"
	Apple Coleslaw Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,6 servings
"
	Bagel Dip Recipe - Allrecipes.com
",True,['beef'],[0.11339797017633384],3.0617451947610137,4.7,allrecipes,5 cups
Caramel Apple Pie - 2003 1st Place Apple Recipe :   : Recipes : Food Network,True,['egg'],[0.006],0.0288,5,food network,8 servings		
"









Coleslaw with Yogurt Dressing Recipe
 at Epicurious.com",False,[],0,0.0,4.0,epicurious, Serves 6
"Chicken Pot Pie Soup Recipe : Aaron McCargo, Jr. : Recipes : Food Network",True,['chicken'],[0.6802721088435374],4.6938775510204085,5,food network,6 to 8 servings		
"
	Almond Buttercrunch Candy II Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,25 candies
"
	Hearty Chicken Pot Pie  Recipe from Betty Crocker
",True,"['chicken', 'chicken', 'egg']","[0, 0.3331065373929807, 0.006]",2.3272351080115667,,betty crocker,6 servings 
"
	Easy Red Beans and Rice Recipe - Allrecipes.com
",True,['turkey'],[7.82312925170068],85.27210884353741,4.3,allrecipes,8 servings
"
	Mozzarella and Tomato Appetizer Tray Recipe - Allrecipes.com
",True,['cheese'],[0.02834949254408346],0.3827181493451267,4.8,allrecipes,8 servings
"









German Apple Cake (Versunkener Apfelkuchen) Recipe
 at Epicurious.com",True,['egg'],[0.018000000000000002],0.0864,3.5,epicurious, Makes one 10-inch Bundt cake; 8 to 10 servings
Cellophane Noodle Salad Recipe : Jamie Oliver : Recipes : Food Network,True,['pork'],[5.89669444916936],71.35000283494925,5,food network,2 to 4 servings		
"
	Corn Casserole Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.4,allrecipes,6 to 8 servings
"
	Homemade Tomato Basil Pasta Sauce Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,4 servings
Grilled Fish with Salsa Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,4 Servings
"
	Chocolate-Dipped Strawberries  Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,18 to 20 strawberries
"
	Double Chocolate Chunk Cookies Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.6,allrecipes,40 cookies
Vidalia Onion Pie Recipe :   : Recipes : Food Network,True,"['egg', 'egg']","[0.0075, 0.018000000000000002]",0.12240000000000001,5,food network,8 servings		
"
	Better Than Sex Cake II Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,1 - 9x13 inch cake
"









Basic Oven-Baked Marinated Tempeh Recipe
 at Epicurious.com",False,[],0,0.0,4.45,epicurious," Serves 3 to 4 as a main course, possibly many more if used in a stir-fry, spring rolls, pasta dish, or casserole"
"
	Simple Swiss Chard Recipe - Allrecipes.com
",False,[],0,0.0,4.0,allrecipes,2 servings
"
	Sour Cream Poppy Seed Cake Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,4.7,allrecipes,1 - 10 inch tube pan
"
	Butternut Squash Soup Recipe - Allrecipes.com
",True,"['chicken', 'cheese']","[0, 0.2834949254408346]",3.827181493451267,4.6,allrecipes,6 servings
Minestrone Recipe : Food Network Kitchens : Recipes : Food Network,True,['chicken'],[0],0.0,4,food network,4 to 6 main-course servings (a		
"









Chicken Stir-Fry with Peanut Sauce Over Rice Recipe
 at Epicurious.com",True,['chicken'],[0.17009695526450075],1.1736689913250553,4.05,epicurious, Makes 2 servings
Chocolate-Ricotta Pie Recipe : Giada De Laurentiis : Recipes : Food Network,True,"['cheese', 'cheese', 'egg', 'egg']","[0, 0.08504847763225037, 0.006, 0.018000000000000002]",1.26335444803538,5,food network,1 (11-inch) tart		
Pork Tenderloin Tacos With Radish-Avocado Salsa Recipe | MyRecipes.com,True,['pork'],[0.9070294784580498],10.975056689342402,,myrecipes,Makes 4 servings
"
	Cranberry Sauce Recipe - Allrecipes.com
",False,[],0,0.0,4.8,allrecipes,8 - 12 servings
"









Classic Vinaigrette Recipe
 at Epicurious.com",False,[],0,0.0,4.45,epicurious," Makes about 1/3 cup vinaigrette, enough for about 14 cups of greens"
"
	Todd's Famous Blueberry Pancakes Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.4,allrecipes,12 pancakes
"
	Banana-Nut Bread   Recipe from Betty Crocker
",True,['egg'],[0.018000000000000002],0.0864,,betty crocker,1 slice (24 slices)
Macaroni and Cheese Recipe : Tyler Florence : Recipes : Food Network,False,[],0,0.0,4,food network,6 to 8 servings		
"
	Stuffed Sole Recipe - Allrecipes.com
",False,[],0,0.0,4.0,allrecipes,4 servings
"
	Bananas Foster French Toast  Recipe from Betty Crocker
",True,['egg'],[0.048],0.2304,,betty crocker,8 servings
Applesauce Cake Recipe : Gale Gand : Recipes : Food Network,True,['egg'],[0.012],0.0576,4,food network,8 to 10 servings		
Shrimp Fra Diavolo Recipe : Giada De Laurentiis : Recipes : Food Network,False,[],0,0.0,5,food network,4 servings		
Thai Chicken Salad Recipe :   : Recipes : Food Network,True,['chicken'],[0.9070294784580498],6.258503401360544,5,food network,6 servings		
"
	Antipasto Recipe - Allrecipes.com
",True,"['cheese', 'tuna']","[0, 0.21262119408062596]",1.2969892838918182,4.4,allrecipes,1 gallon
Lasagna al Forno Recipe : Tyler Florence : Recipes : Food Network,True,"['beef', 'cheese', 'egg', 'cheese', 'cheese']","[0.6802721088435374, 0.9071837614106707, 0.012, 0, 0.02834949254408346]",31.05464586716469,5,food network,12 servings		
"
	Zucchini Sticks Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,3.9,allrecipes,3 cups
"
	Double Layer Pumpkin Pie Recipe - Allrecipes.com
",True,['cheese'],[0.11339797017633384],1.5308725973805068,4.5,allrecipes,1 -9-inch pie
Apple Fritters Recipe : Emeril Lagasse : Recipes : Food Network,True,['egg'],[0.012],0.0576,3,food network,about 1 1/2 to 2 dozen		
Chicken-Orzo Soup Recipe | MyRecipes.com,True,"['chicken', 'chicken']","[0.9355332539547542, 0.5668934240362812]",10.366744078138144,,myrecipes,4 servings (serving size: about 1 1/2 cups)
"
	Bruschetta I Recipe - Allrecipes.com
",False,[],0,0.0,4.3,allrecipes,16 servings
Texas Sheet Cake Recipe | MyRecipes.com,True,['egg'],[0.012],0.0576,,myrecipes,20 servings (serving size: 1 slice)
"
	Sugar Cookie Icing Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,1 dozen cookies' worth
"
	Sweet and Sour Sauce I Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,2 cups
"
	Andie's Stuffed Mushrooms Recipe - Allrecipes.com
",True,"['beef', 'cheese']","[0.4535147392290249, 0]",12.244897959183673,4.5,allrecipes,10 servings
"
	Tasty Collard Greens Recipe - Allrecipes.com
",True,"['chicken', 'turkey']","[0, 0]",0.0,4.8,allrecipes,10 servings
"









Lemon Mousse with Fresh Berries Recipe
 at Epicurious.com",True,"['egg', 'egg']","[0.036000000000000004, 0.012]",0.2304,4.75,epicurious, Serves 8
"
	Lemon-Lime Chicken Broil Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.5,allrecipes,4 servings
"
	Eggplant Parmigiana Caponata Recipe - Allrecipes.com
",True,"['egg', 'cheese', 'cheese']","[0.009000000000000001, 0.22679594035266767, 0]",3.104945194761014,4.4,allrecipes,8 servings
"
	Pasta Siciliano Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.3,allrecipes,8 servings
"
	Alison's Slow Cooker Vegetable Beef Soup Recipe - Allrecipes.com
",True,"['beef', 'beef']","[0.6802721088435374, 0]",18.36734693877551,4.2,allrecipes,10 servings
Classic Banana Bread Recipe | MyRecipes.com,True,['egg'],[0.012],0.0576,,myrecipes,"1 loaf, 14 servings (serving size: 1 slice)"
"
	Zuppa Toscana Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.7,allrecipes,6 servings
Mashed Honey-Roasted Sweet Potatoes Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,12 servings (serving size: 1/2 cup)
"
	Graham Cracker Crust I Recipe - Allrecipes.com
",False,[],0,0.0,4.7,allrecipes,1 pie crust
"
	Alfredo Sauce Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.5,allrecipes,4 servings
Cheese Sauce Recipe - Taste.com.au,True,['cheese'],[0],0.0,4.5,taste,Ingredients 
"
	Strawberry Bread Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,4.4,allrecipes,2 - 9 x 5 inch loaves
"
	Homemade Marshmallows II Recipe - Allrecipes.com
",False,[],0,0.0,2.0,allrecipes,24 large marshmallows
"
	Spinach and Artichoke Dip Recipe - Allrecipes.com
",True,"['cheese', 'cheese']","[0, 0]",0.0,4.5,allrecipes,3 cups
Green Bean Casserole With Crispy Shallots Recipe : Ellie Krieger : Recipes : Food Network,True,['cheese'],[0],0.0,4,food network,8 servings		
Crab and Ricotta Cannelloni Recipe : Giada De Laurentiis : Recipes : Food Network,True,"['cheese', 'egg']","[0, 0.006]",0.0288,4,food network,6 servings		
Tofu Herb Dip Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,Makes 2 1/8 cups; 18 servings
"
	Lana's Sweet and Sour Meatballs Recipe - Allrecipes.com
",True,"['beef', 'egg']","[0.9070294784580498, 0.012]",24.547395918367346,4.6,allrecipes,8 servings
"
	Red Wine Flavored Beef Recipe - Allrecipes.com
",True,['beef'],[1.8140589569160996],48.97959183673469,4.2,allrecipes,8 servings
"
	Italian Roast Beef I Recipe - Allrecipes.com
",True,['beef'],[0],0.0,4.5,allrecipes,8 to 10 servings
Pork Picadillo Empanadas Recipe | MyRecipes.com,True,"['pork', 'egg']","[0.3401360544217687, 0.006]",4.144446258503401,,myrecipes,Makes 16 empanadas
"
	Chocolate Mint Cookies I Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.8,allrecipes,3 dozen
"









Singapore Noodles Recipe
 at Epicurious.com",True,['pork'],[0.17009695526450075],2.058173158700459,5.0,epicurious, Serves 6
"
	Garlic Shrimp Linguine Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.3,allrecipes,8 servings
"
	Chewy Cocoa Brownies Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.5,allrecipes,12 brownies
"
	Homemade Tomato Sauce I Recipe - Allrecipes.com
",False,[],0,0.0,4.4,allrecipes,3 cups
"
	Cream of Mushroom Soup III Recipe - Allrecipes.com
",True,"['chicken', 'beef']","[0.4819413732494188, 0]",3.32539547542099,4.5,allrecipes,8 servings
"
	Cheesy Sour Cream and Salsa Dip Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.3,allrecipes,2 cups
"
	Banana-Nut Bread   Recipe from Betty Crocker
",True,['egg'],[0.018000000000000002],0.0864,,betty crocker,1 slice (24 slices)
"
	Marinated Veggies Recipe - Allrecipes.com
",False,[],0,0.0,4.5,allrecipes,8 servings
"









Red Snapper, Veracruz Style Recipe
 at Epicurious.com",False,[],0,0.0,4.8,epicurious, Makes 6 servings
"
	Fantasy Divinity Recipe - Allrecipes.com
",False,[],0,0.0,3.0,allrecipes,2 dozen
Salmon Chowder Recipe | MyRecipes.com,True,['chicken'],[0],0.0,,myrecipes,Makes 9 cups
"
	Banana Cream Pie with Chocolate Lining Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.3,allrecipes,1 pie
"
	Meat Filled Manicotti Recipe - Allrecipes.com
",True,"['beef', 'cheese', 'cheese', 'cheese', 'egg']","[0.4535147392290249, 0, 0.05669898508816692, 0, 0.012]",13.067934257873928,4.3,allrecipes,6 servings
"
	Fresh Peach Cobbler I Recipe - Allrecipes.com
",False,[],0,0.0,4.2,allrecipes,6 servings
Homemade Meat Pies Recipe - Taste.com.au,True,"['beef', 'egg']","[0, 0.006]",0.0288,4.5,taste,Ingredients 
"
	Stuffed Artichokes Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.2,allrecipes,6 servings
At-Home Cappuccino Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,4 servings
"
	Margarita Cake  Recipe from Betty Crocker
",True,['egg'],[0.018000000000000002],0.0864,,betty crocker,15 servings
"
	Chinese Peppered Green Beans Recipe - Allrecipes.com
",False,[],0,0.0,4.2,allrecipes,6 servings
RiverSong Giddy-Up Grits Recipe | MyRecipes.com,True,"['pork', 'egg', 'cheese']","[0.4535147392290249, 0.012, 1.1337868480725624]",20.85125079365079,,myrecipes,Makes 8 servings
"
	Zucchini Patties Recipe - Allrecipes.com
",True,"['egg', 'cheese', 'cheese']","[0.012, 0, 0.01417474627204173]",0.24895907467256334,4.5,allrecipes,12 patties
"
	Chicken Broccoli Alfredo  Recipe from Betty Crocker
",True,"['cheese', 'chicken']","[0, 0]",0.0,,betty crocker,4 servings
"
	Irresistible Double Chocolate Muffins Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.5,allrecipes,12 muffins
"
	Creamy Zucchini Recipe - Allrecipes.com
",False,[],0,0.0,4.2,allrecipes,6 servings
"
	Apple Pie Recipe - Allrecipes.com
",False,[],0,0.0,4.9,allrecipes,36 servings
"
	Jean's Super Salad with Ginger-Citrus Dressing Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,3.8,allrecipes,1 serving
"
	Best Scrambled Eggs Ever! Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,3.3,allrecipes,2 servings
Wilted Bok Choy with Soy Sauce and Cashews Recipe : Robin Miller : Recipes : Food Network,False,[],0,0.0,5,food network,4 servings		
Lemon Chess Gooey Butter Cake Recipe :   : Recipes : Food Network,True,"['egg', 'cheese', 'egg']","[0.006, 0.2551454328967511, 0.012]",3.53086334410614,5,food network,20 servings		
Slow Cooker Jambalaya Recipe : Robin Miller : Recipes : Food Network,True,"['chicken', 'chicken']","[0.9070294784580498, 0]",6.258503401360544,4,food network,4 servings		
"
	Bread Machine Rolls Recipe - Allrecipes.com
",True,['egg'],[0.006],0.0288,4.7,allrecipes,1 dozen rolls
Red Potato Salad Recipe : Paula Deen : Recipes : Food Network,False,[],0,0.0,4,food network,8 servings		
Walnut Bread Recipe | MyRecipes.com,False,[],0,0.0,,myrecipes,"2 loaves, 16 servings per loaf"
"
	Best Scrambled Eggs Ever! Recipe - Allrecipes.com
",True,['egg'],[0.024],0.1152,3.3,allrecipes,2 servings
Quinoa Pilaf with Crimini Mushrooms Recipe :   : Recipes : Food Network,False,[],0,0.0,4,food network,4 to 6 servings		
"
	Baked Honey Mustard Chicken Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.2,allrecipes,6 servings
"









Crystal Shrimp Recipe
 at Epicurious.com",True,"['egg', 'chicken']","[0.006, 0]",0.0288,2.5,epicurious, Makes 4 servings
"
	Seven Layer Dip II Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.7,allrecipes,8 cups
Apple Crumble Recipe - Taste.com.au,False,[],0,0.0,5,taste,Ingredients (serves 4)
"
	Herbed Lamb Chops Recipe - Allrecipes.com
",True,['lamb'],[0],0.0,4.2,allrecipes,4 servings
"
	Braided Egg Bread Recipe - Allrecipes.com
",True,"['egg', 'egg']","[0.03, 0.006]",0.17279999999999998,4.7,allrecipes,1 large loaf
"









Crab Cakes Recipe
 at Epicurious.com",True,['egg'],[0.006],0.0288,4.6,epicurious, Makes 2 servings
Pizza on the Grill Recipe :   : Recipes : Food Network,True,['cheese'],[0.0],0.0,5,food network,4 servings per pie		
"
	Chess Cake Recipe - Allrecipes.com
",True,"['egg', 'cheese']","[0.018000000000000002, 0.2551454328967511]",3.53086334410614,4.3,allrecipes,12 to 18 servings
"
	Caramel Apple Bars  Recipe from Betty Crocker
",False,[],0,0.0,,betty crocker,36 bars 
"









Green Apple and Celery Salad with Walnuts and Mustard Vinaigrette Recipe
 at Epicurious.com",False,[],0,0.0,4.8,epicurious, Makes 8 servings
"
	Cream Corn Like No Other Recipe - Allrecipes.com
",True,['cheese'],[0],0.0,4.7,allrecipes,8 servings
"
	Indian Style Sheekh Kabab Recipe - Allrecipes.com
",True,['lamb'],[0.9070294784580498],35.55555555555556,4.7,allrecipes,8 servings
"
	Easy Sausage Stuffing Recipe - Allrecipes.com
",True,['chicken'],[0],0.0,4.7,allrecipes,8 servings
"









Spicy Gazpacho Recipe
 at Epicurious.com",False,[],0,0.0,4.4,epicurious, Makes 6 1/2 cups
"
	Teriyaki Marinade Recipe - Allrecipes.com
",False,[],0,0.0,4.6,allrecipes,3 cups
"
	Peanut Butter Chocolate Chip Cookies from Heaven Recipe - Allrecipes.com
",True,['egg'],[0.012],0.0576,4.2,allrecipes,4 dozen
